paragraph,label
資產管理」三引擎作為發展核心策略，朝「亞太地區最佳金融機構」的願景邁進,"[0.058, 0.037, 0.037, 0.099, 0.049, 0.078, 0.04, 0.025, 0.012, 0.019, 0.094, 0.008, 0.028, 0.026, 0.02, 0.021, 0.016, 0.016, 0.06, 0.016, 0.027, 0.073, 0.017, 0.042, 0.011, 0.008, 0.009]"
分析，大力發展互聯網保險業務，保費歷史新高,"[0.078, 0.03, 0.051, 0.081, 0.041, 0.086, 0.027, 0.032, 0.03, 0.02, 0.044, 0.012, 0.04, 0.028, 0.013, 0.025, 0.021, 0.022, 0.056, 0.025, 0.037, 0.051, 0.027, 0.041, 0.013, 0.007, 0.013]"
聘僱人員等，不包括監察人、派遣人力、勞務承攬或業務外包之人員，並扣除重複計算之兼職員工,"[0.056, 0.041, 0.055, 0.101, 0.053, 0.076, 0.042, 0.025, 0.015, 0.019, 0.067, 0.011, 0.034, 0.029, 0.018, 0.023, 0.018, 0.015, 0.068, 0.02, 0.033, 0.048, 0.018, 0.036, 0.01, 0.008, 0.011]"
陸家嘴國泰人壽、大陸國泰產險為台灣拓展東協市場據點最多之銀行,"[0.097, 0.033, 0.044, 0.073, 0.042, 0.074, 0.022, 0.035, 0.033, 0.02, 0.044, 0.009, 0.034, 0.035, 0.016, 0.025, 0.027, 0.022, 0.05, 0.022, 0.035, 0.055, 0.028, 0.046, 0.014, 0.006, 0.012]"
國泰金控暨旗下子公司皆遵循法令規定，進行商品、服務販售,"[0.062, 0.026, 0.041, 0.076, 0.061, 0.067, 0.035, 0.024, 0.015, 0.018, 0.091, 0.013, 0.024, 0.034, 0.028, 0.028, 0.017, 0.022, 0.059, 0.014, 0.026, 0.076, 0.025, 0.043, 0.012, 0.006, 0.007]"
值包含營運成本、員工薪資與福利、支付出資人的款項、按國家別支付政府的款項，以及社區投資,"[0.049, 0.034, 0.061, 0.092, 0.062, 0.068, 0.033, 0.021, 0.02, 0.017, 0.099, 0.011, 0.038, 0.03, 0.023, 0.023, 0.015, 0.016, 0.057, 0.018, 0.027, 0.051, 0.02, 0.033, 0.013, 0.009, 0.009]"
單位，財務處會計部為稅務管理單位，定期彙報風險管理處，由風險管理處每年向董事會報告相關稅務管稅賦並依法申報完稅,"[0.053, 0.03, 0.051, 0.088, 0.047, 0.079, 0.036, 0.025, 0.023, 0.019, 0.06, 0.016, 0.042, 0.031, 0.016, 0.029, 0.019, 0.021, 0.061, 0.02, 0.037, 0.052, 0.029, 0.037, 0.013, 0.007, 0.012]"
理之情形，確保稅務管理機制有效運作,"[0.037, 0.047, 0.085, 0.096, 0.051, 0.065, 0.036, 0.025, 0.022, 0.019, 0.074, 0.011, 0.063, 0.023, 0.011, 0.025, 0.016, 0.014, 0.045, 0.034, 0.037, 0.027, 0.016, 0.022, 0.019, 0.015, 0.013]"
承諾遵循各營運地區稅務法規及符合國際租稅準則之規範下，正確計算稅賦並依法於期限內申報完稅，善盡納稅義務,"[0.063, 0.032, 0.048, 0.095, 0.048, 0.088, 0.034, 0.026, 0.023, 0.023, 0.045, 0.015, 0.032, 0.024, 0.015, 0.028, 0.021, 0.018, 0.052, 0.026, 0.05, 0.049, 0.02, 0.039, 0.014, 0.007, 0.016]"
建立穩固之稅務風險控管架構及組織文化，並同時考量本公司整體稅負最適化，及全球化經營下在各國之聲譽、風險控管及永續價值之影響，審慎評估稅務風險及因應措施,"[0.087, 0.028, 0.048, 0.08, 0.04, 0.089, 0.028, 0.033, 0.023, 0.021, 0.049, 0.01, 0.035, 0.028, 0.012, 0.023, 0.021, 0.019, 0.061, 0.027, 0.034, 0.056, 0.02, 0.045, 0.014, 0.007, 0.011]"
不使用意圖規避稅負之稅務架構，不移轉利潤至低稅率地區或使用租稅天堂進行避稅。關係人交易應遵守常規交易原則，並致力遵循各營運地區稅務法規之移轉訂價規範，於價值創造地區履行納稅義務,"[0.067, 0.027, 0.046, 0.074, 0.044, 0.063, 0.037, 0.027, 0.019, 0.017, 0.067, 0.017, 0.04, 0.037, 0.018, 0.035, 0.017, 0.023, 0.057, 0.02, 0.03, 0.07, 0.036, 0.043, 0.013, 0.005, 0.006]"
定期於公開管道揭露稅務資訊予利害關係人知悉，確保資訊透明化,"[0.049, 0.042, 0.057, 0.092, 0.043, 0.073, 0.036, 0.03, 0.019, 0.017, 0.065, 0.012, 0.048, 0.029, 0.018, 0.023, 0.018, 0.02, 0.064, 0.018, 0.028, 0.048, 0.027, 0.04, 0.012, 0.008, 0.015]"
與各營運地區稅務機關建立互信及誠實溝通關係，提供產業實務觀點及專業見解，協助改善稅務環境與制度,"[0.092, 0.028, 0.047, 0.079, 0.045, 0.086, 0.024, 0.032, 0.031, 0.024, 0.044, 0.009, 0.032, 0.028, 0.014, 0.023, 0.022, 0.02, 0.053, 0.027, 0.037, 0.054, 0.021, 0.046, 0.014, 0.007, 0.011]"
持續透過國內外教育訓練，培育人才，提升稅務專業職能，以誠信穩健的態度管理相關事務，有效控管稅務風險，落實企業永續、維護股東價值及善盡社會責任,"[0.074, 0.03, 0.036, 0.082, 0.049, 0.079, 0.031, 0.026, 0.018, 0.018, 0.079, 0.008, 0.032, 0.029, 0.021, 0.026, 0.018, 0.014, 0.077, 0.019, 0.026, 0.061, 0.018, 0.048, 0.013, 0.008, 0.008]"
種類別主要包含營利事業所得稅、未分配盈餘加徵稅、營業稅、房地稅等,"[0.034, 0.033, 0.077, 0.076, 0.05, 0.07, 0.03, 0.019, 0.027, 0.016, 0.096, 0.017, 0.053, 0.037, 0.022, 0.029, 0.016, 0.016, 0.06, 0.018, 0.028, 0.032, 0.028, 0.028, 0.017, 0.01, 0.01]"
台灣為主要營運地區，在台灣納稅金額占全球納稅款為,"[0.067, 0.024, 0.038, 0.076, 0.043, 0.079, 0.029, 0.028, 0.019, 0.02, 0.081, 0.011, 0.03, 0.029, 0.025, 0.023, 0.017, 0.021, 0.06, 0.02, 0.029, 0.072, 0.024, 0.044, 0.018, 0.011, 0.012]"
大的衝擊與考驗。為有效回應環境、社會帶來的挑戰，國泰在營運過程中積極落實的推動並強化風險管理，善用企業的核心職能，對社會、環境產生正面美好的價值,"[0.083, 0.025, 0.042, 0.084, 0.036, 0.064, 0.028, 0.034, 0.026, 0.018, 0.038, 0.015, 0.036, 0.033, 0.015, 0.028, 0.023, 0.026, 0.06, 0.024, 0.038, 0.062, 0.031, 0.044, 0.018, 0.008, 0.016]"
國泰可貢獻之處,"[0.059, 0.032, 0.063, 0.093, 0.065, 0.065, 0.028, 0.022, 0.023, 0.019, 0.082, 0.012, 0.031, 0.037, 0.024, 0.025, 0.018, 0.018, 0.052, 0.019, 0.028, 0.048, 0.02, 0.034, 0.016, 0.009, 0.008]"
年發佈氣候相關財務揭露報告書,"[0.067, 0.031, 0.047, 0.067, 0.064, 0.065, 0.04, 0.026, 0.017, 0.016, 0.071, 0.015, 0.033, 0.036, 0.022, 0.033, 0.019, 0.021, 0.054, 0.017, 0.031, 0.068, 0.031, 0.04, 0.01, 0.005, 0.006]"
立永續策略的實踐之道，更展現國泰的企業韌性和永續治理能力,"[0.083, 0.031, 0.036, 0.07, 0.045, 0.066, 0.028, 0.035, 0.025, 0.026, 0.043, 0.011, 0.025, 0.029, 0.019, 0.036, 0.029, 0.013, 0.087, 0.028, 0.045, 0.039, 0.012, 0.044, 0.017, 0.012, 0.019]"
管領軍，每季召開會議，每半年向董事會呈報本會決議之重要事項及執行情形,"[0.038, 0.041, 0.065, 0.101, 0.044, 0.082, 0.038, 0.021, 0.02, 0.017, 0.069, 0.012, 0.054, 0.031, 0.016, 0.023, 0.016, 0.015, 0.064, 0.022, 0.032, 0.035, 0.022, 0.031, 0.015, 0.01, 0.014]"
永續納入決策考量，善用資金影響力與風險管理核心職能，實踐永續金融,"[0.059, 0.032, 0.062, 0.087, 0.06, 0.073, 0.028, 0.02, 0.024, 0.018, 0.085, 0.011, 0.035, 0.036, 0.023, 0.025, 0.017, 0.017, 0.054, 0.019, 0.025, 0.046, 0.022, 0.037, 0.017, 0.009, 0.007]"
有效解決社會、環境問題，賦予利害關係人充足的韌性,"[0.052, 0.041, 0.04, 0.063, 0.05, 0.065, 0.034, 0.036, 0.03, 0.039, 0.023, 0.014, 0.042, 0.025, 0.021, 0.029, 0.037, 0.025, 0.045, 0.037, 0.055, 0.028, 0.022, 0.033, 0.022, 0.014, 0.036]"
位高階主管、辨識關鍵風險及機會,"[0.065, 0.035, 0.055, 0.091, 0.06, 0.066, 0.032, 0.027, 0.02, 0.019, 0.07, 0.011, 0.029, 0.034, 0.02, 0.023, 0.022, 0.015, 0.058, 0.019, 0.036, 0.062, 0.018, 0.036, 0.009, 0.006, 0.01]"
於日常營運中積極實踐,"[0.05, 0.033, 0.055, 0.086, 0.05, 0.08, 0.037, 0.02, 0.022, 0.02, 0.063, 0.015, 0.044, 0.038, 0.02, 0.026, 0.018, 0.023, 0.063, 0.02, 0.028, 0.043, 0.03, 0.037, 0.017, 0.008, 0.009]"
國泰針對各項永續議題訂定短、中、長期目標，作為落實永續管理之基石，並透過定期檢視執行成效，深化永續管理作為，為利害關係人創造共利與長期價值,"[0.055, 0.046, 0.044, 0.107, 0.051, 0.081, 0.047, 0.026, 0.012, 0.021, 0.065, 0.008, 0.03, 0.024, 0.017, 0.023, 0.018, 0.014, 0.068, 0.02, 0.037, 0.049, 0.014, 0.037, 0.01, 0.008, 0.013]"
成效請詳見國泰金控官網,"[0.055, 0.038, 0.051, 0.094, 0.048, 0.078, 0.037, 0.026, 0.018, 0.017, 0.074, 0.01, 0.041, 0.028, 0.017, 0.025, 0.017, 0.016, 0.069, 0.019, 0.03, 0.052, 0.021, 0.041, 0.012, 0.008, 0.011]"
共識，建構永續策略藍圖，進而深化主軸溝通，確立永續發展方向,"[0.034, 0.033, 0.077, 0.076, 0.05, 0.07, 0.03, 0.019, 0.027, 0.016, 0.096, 0.017, 0.053, 0.037, 0.022, 0.029, 0.016, 0.016, 0.06, 0.018, 0.028, 0.032, 0.028, 0.028, 0.017, 0.01, 0.01]"
）設定投融資組合減碳路徑,"[0.038, 0.025, 0.086, 0.09, 0.044, 0.094, 0.018, 0.017, 0.046, 0.024, 0.054, 0.014, 0.039, 0.043, 0.014, 0.02, 0.017, 0.018, 0.043, 0.033, 0.041, 0.023, 0.022, 0.028, 0.029, 0.014, 0.018]"
年第一季底達成所有煤炭授信額度歸零,"[0.055, 0.03, 0.058, 0.083, 0.046, 0.07, 0.034, 0.024, 0.019, 0.016, 0.082, 0.015, 0.041, 0.035, 0.019, 0.028, 0.016, 0.018, 0.062, 0.019, 0.03, 0.056, 0.026, 0.04, 0.013, 0.007, 0.009]"
撤資未積極轉型之燃煤發電業、煤炭價值鏈,"[0.079, 0.024, 0.049, 0.075, 0.058, 0.071, 0.032, 0.027, 0.019, 0.023, 0.052, 0.017, 0.023, 0.034, 0.02, 0.033, 0.021, 0.024, 0.061, 0.02, 0.039, 0.067, 0.022, 0.042, 0.011, 0.005, 0.007]"
監管高氣候風險產業、逐年降低投融資碳足跡,"[0.042, 0.046, 0.067, 0.105, 0.049, 0.071, 0.043, 0.024, 0.017, 0.016, 0.08, 0.01, 0.05, 0.026, 0.015, 0.024, 0.016, 0.012, 0.06, 0.022, 0.036, 0.037, 0.016, 0.028, 0.012, 0.01, 0.012]"
投資研究資訊，提升利害關係人氣候意識並倡導零碳觀念,"[0.062, 0.03, 0.04, 0.091, 0.06, 0.063, 0.042, 0.025, 0.013, 0.017, 0.09, 0.011, 0.027, 0.031, 0.024, 0.027, 0.017, 0.018, 0.055, 0.015, 0.027, 0.075, 0.023, 0.036, 0.012, 0.007, 0.008]"
內外職場改造計畫：透過新型態複合式空間改造，建立彈性、共享辦公空間，並搭配遠距辦公等措施，提高職場空間使用效率,"[0.079, 0.033, 0.051, 0.086, 0.038, 0.075, 0.026, 0.034, 0.025, 0.024, 0.061, 0.008, 0.031, 0.027, 0.017, 0.017, 0.019, 0.021, 0.052, 0.027, 0.034, 0.062, 0.017, 0.047, 0.014, 0.012, 0.013]"
服務無紙化：透過服務及作業流程數位無紙化，減低碳足跡,"[0.046, 0.035, 0.071, 0.085, 0.061, 0.077, 0.029, 0.02, 0.028, 0.018, 0.075, 0.016, 0.042, 0.036, 0.02, 0.03, 0.017, 0.016, 0.049, 0.021, 0.033, 0.038, 0.027, 0.031, 0.014, 0.007, 0.008]"
營運據點全面使用再生能源：綠電種類與量體最佳配置，探詢購買多元再生能源，規劃各據點綠電採購策略,"[0.102, 0.028, 0.038, 0.081, 0.036, 0.061, 0.024, 0.041, 0.03, 0.023, 0.032, 0.009, 0.03, 0.028, 0.015, 0.024, 0.026, 0.024, 0.052, 0.03, 0.039, 0.059, 0.022, 0.048, 0.02, 0.011, 0.02]"
針對灰電、綠電進行用電管理，最適化能源使用配置,"[0.044, 0.04, 0.06, 0.083, 0.056, 0.088, 0.033, 0.031, 0.026, 0.021, 0.049, 0.013, 0.042, 0.027, 0.015, 0.024, 0.021, 0.016, 0.055, 0.025, 0.048, 0.037, 0.021, 0.035, 0.011, 0.008, 0.023]"
綠色房東專案：引進再生能源滿足企業客戶永續目標，倡議更多客戶轉型且方便的使用在地綠電,"[0.094, 0.035, 0.032, 0.062, 0.063, 0.06, 0.02, 0.029, 0.026, 0.02, 0.07, 0.006, 0.023, 0.035, 0.033, 0.027, 0.032, 0.022, 0.065, 0.011, 0.028, 0.063, 0.021, 0.041, 0.014, 0.006, 0.011]"
打造低碳建築：透過開發自發自用太陽能、購買綠電或建造綠建築等作為，以創造更低碳的建築型態,"[0.046, 0.033, 0.05, 0.09, 0.046, 0.085, 0.04, 0.024, 0.017, 0.018, 0.079, 0.013, 0.044, 0.03, 0.018, 0.026, 0.016, 0.015, 0.073, 0.02, 0.029, 0.048, 0.022, 0.038, 0.013, 0.008, 0.011]"
推出多元化健康任務、串聯異業打造健康生態圈，並結合外溢保單提供保障增額或保費折減等回饋,"[0.048, 0.033, 0.07, 0.099, 0.046, 0.084, 0.03, 0.018, 0.022, 0.019, 0.076, 0.013, 0.043, 0.037, 0.019, 0.022, 0.015, 0.018, 0.051, 0.026, 0.027, 0.04, 0.023, 0.032, 0.02, 0.011, 0.009]"
提升國人醫療險保障額度：全面拜訪保障不足額客戶，為客戶提供充足的保障,"[0.056, 0.043, 0.044, 0.112, 0.048, 0.076, 0.048, 0.026, 0.01, 0.018, 0.065, 0.008, 0.034, 0.024, 0.019, 0.021, 0.016, 0.014, 0.077, 0.02, 0.03, 0.052, 0.015, 0.037, 0.01, 0.009, 0.012]"
推動員工健康服務計畫：提供多元化健康促進活動、員工壓力檢測及心理諮商專案、職場安全維護措施，打造身心健康安全的幸福職場,"[0.045, 0.042, 0.059, 0.095, 0.047, 0.078, 0.041, 0.024, 0.016, 0.019, 0.091, 0.009, 0.043, 0.029, 0.018, 0.02, 0.015, 0.016, 0.057, 0.023, 0.027, 0.047, 0.018, 0.033, 0.015, 0.013, 0.01]"
以不意外自行車、不意外騎士、零事故研究所網站提升學子及社會大眾交通安全及損害防阻意識,"[0.06, 0.033, 0.038, 0.073, 0.05, 0.069, 0.033, 0.025, 0.018, 0.018, 0.09, 0.011, 0.032, 0.041, 0.028, 0.025, 0.019, 0.02, 0.06, 0.014, 0.024, 0.063, 0.027, 0.045, 0.016, 0.009, 0.009]"
於樂方式推動校園反毒教育，促進學童增加反毒知識，進而防阻學童吸毒而危害身體健康,"[0.041, 0.031, 0.069, 0.07, 0.072, 0.06, 0.026, 0.024, 0.037, 0.024, 0.056, 0.024, 0.035, 0.033, 0.031, 0.027, 0.021, 0.021, 0.04, 0.027, 0.042, 0.031, 0.025, 0.033, 0.025, 0.012, 0.02]"
探索高齡者需求，結合金融核心職能與關懷活動，提供滿足高齡者身體、心理、財務健康的解決方案,"[0.065, 0.034, 0.039, 0.088, 0.046, 0.089, 0.039, 0.029, 0.018, 0.019, 0.064, 0.01, 0.037, 0.028, 0.017, 0.025, 0.018, 0.017, 0.06, 0.024, 0.029, 0.055, 0.023, 0.042, 0.017, 0.01, 0.012]"
持續開發或篩選優質金融商品，滿足客戶人生各階段的財務規劃需求,"[0.046, 0.038, 0.076, 0.105, 0.053, 0.079, 0.025, 0.021, 0.031, 0.019, 0.077, 0.009, 0.041, 0.033, 0.016, 0.021, 0.017, 0.012, 0.052, 0.026, 0.03, 0.029, 0.015, 0.029, 0.02, 0.014, 0.013]"
提供分析或試算工具，供不同客群掌握自身財務規劃需求,"[0.038, 0.046, 0.052, 0.097, 0.05, 0.065, 0.065, 0.028, 0.01, 0.017, 0.058, 0.014, 0.059, 0.024, 0.015, 0.031, 0.015, 0.018, 0.057, 0.028, 0.035, 0.044, 0.026, 0.027, 0.014, 0.008, 0.011]"
推廣定期定額與停損停利觀念，培養客戶長期投資習慣，累積退休財源,"[0.056, 0.037, 0.064, 0.105, 0.066, 0.068, 0.025, 0.025, 0.03, 0.025, 0.043, 0.013, 0.027, 0.037, 0.02, 0.03, 0.021, 0.017, 0.047, 0.028, 0.045, 0.039, 0.019, 0.03, 0.014, 0.008, 0.014]"
提升員工瞭解高齡需求及增進風險意識，協助客戶維繫健康的資產配置計畫,"[0.041, 0.042, 0.079, 0.104, 0.052, 0.082, 0.036, 0.025, 0.021, 0.028, 0.061, 0.009, 0.051, 0.02, 0.012, 0.017, 0.013, 0.023, 0.039, 0.039, 0.032, 0.036, 0.017, 0.026, 0.017, 0.015, 0.011]"
透過各項高齡金融友善服務舉措，守護高齡者資產安全,"[0.062, 0.028, 0.052, 0.07, 0.049, 0.073, 0.026, 0.023, 0.026, 0.016, 0.082, 0.014, 0.039, 0.038, 0.021, 0.027, 0.017, 0.021, 0.059, 0.018, 0.025, 0.057, 0.029, 0.047, 0.015, 0.008, 0.008]"
持續開辦普惠金融商品，照顧社會、經濟或保險之弱勢族群,"[0.035, 0.039, 0.075, 0.114, 0.052, 0.062, 0.037, 0.019, 0.022, 0.017, 0.062, 0.016, 0.05, 0.034, 0.018, 0.03, 0.016, 0.015, 0.057, 0.021, 0.039, 0.032, 0.024, 0.024, 0.015, 0.009, 0.014]"
降低投資門檻，讓小額投資者運用金融商品，達成財務目標,"[0.077, 0.031, 0.04, 0.088, 0.042, 0.076, 0.038, 0.031, 0.018, 0.018, 0.043, 0.013, 0.04, 0.029, 0.014, 0.03, 0.021, 0.022, 0.061, 0.023, 0.036, 0.055, 0.028, 0.044, 0.016, 0.006, 0.012]"
持續優化數位平台功能，促進民眾使用金融服務與工具，妥善管理個人財務,"[0.048, 0.039, 0.052, 0.095, 0.045, 0.072, 0.043, 0.028, 0.016, 0.017, 0.077, 0.012, 0.046, 0.028, 0.016, 0.024, 0.017, 0.017, 0.061, 0.02, 0.032, 0.055, 0.023, 0.034, 0.012, 0.009, 0.013]"
前進金融服務據點相對不足的區域，提供社區偏鄉等地居民金融知識諮詢及數位金融教學,"[0.054, 0.031, 0.055, 0.089, 0.049, 0.075, 0.031, 0.021, 0.026, 0.017, 0.069, 0.015, 0.044, 0.039, 0.019, 0.028, 0.018, 0.019, 0.055, 0.019, 0.033, 0.05, 0.032, 0.034, 0.014, 0.006, 0.009]"
依不同族群，以淺顯易懂內容與工具，建立民眾正確理財觀念,"[0.074, 0.03, 0.056, 0.094, 0.039, 0.083, 0.026, 0.025, 0.035, 0.021, 0.045, 0.012, 0.036, 0.038, 0.012, 0.023, 0.021, 0.017, 0.061, 0.027, 0.037, 0.042, 0.02, 0.041, 0.015, 0.01, 0.012]"
規劃跨業合作，共同推廣金融知識與商品，提升民眾金融素養,"[0.092, 0.028, 0.047, 0.079, 0.049, 0.076, 0.026, 0.026, 0.027, 0.021, 0.051, 0.01, 0.032, 0.041, 0.018, 0.025, 0.023, 0.022, 0.054, 0.021, 0.028, 0.06, 0.027, 0.04, 0.014, 0.006, 0.007]"
推動技能重塑計劃，提高同仁專業技能的覆蓋率,"[0.041, 0.049, 0.064, 0.108, 0.058, 0.061, 0.049, 0.026, 0.013, 0.017, 0.075, 0.011, 0.047, 0.027, 0.016, 0.024, 0.017, 0.016, 0.053, 0.02, 0.033, 0.047, 0.021, 0.026, 0.011, 0.008, 0.011]"
培養主管具備管理方法與思維，滿足主管因應未來工作型態所需的管理技巧,"[0.095, 0.026, 0.054, 0.069, 0.039, 0.098, 0.017, 0.035, 0.043, 0.022, 0.044, 0.011, 0.031, 0.024, 0.012, 0.025, 0.026, 0.016, 0.044, 0.032, 0.046, 0.047, 0.02, 0.041, 0.015, 0.006, 0.013]"
培養同仁具備數位化技能，提供同仁具備未來工作型態的工具及使用方法,"[0.036, 0.035, 0.078, 0.104, 0.052, 0.06, 0.038, 0.02, 0.019, 0.02, 0.081, 0.017, 0.039, 0.035, 0.017, 0.026, 0.019, 0.016, 0.057, 0.021, 0.04, 0.041, 0.017, 0.026, 0.013, 0.009, 0.012]"
規劃集團各層級人才培育計劃與國際金融管理人才培育計劃，提供集團經營所需管理人才,"[0.062, 0.036, 0.044, 0.091, 0.043, 0.083, 0.038, 0.028, 0.02, 0.018, 0.058, 0.011, 0.037, 0.032, 0.016, 0.023, 0.022, 0.017, 0.068, 0.02, 0.034, 0.049, 0.021, 0.043, 0.013, 0.009, 0.015]"
各職級投放合適的學習資源，強化同仁工作技能,"[0.063, 0.033, 0.056, 0.085, 0.062, 0.064, 0.03, 0.023, 0.023, 0.018, 0.093, 0.011, 0.031, 0.033, 0.024, 0.024, 0.019, 0.016, 0.06, 0.017, 0.029, 0.052, 0.017, 0.037, 0.013, 0.009, 0.009]"
持續導入各項數位學習資源，滿足同仁多元的學習需求,"[0.059, 0.034, 0.061, 0.098, 0.047, 0.095, 0.03, 0.027, 0.022, 0.02, 0.053, 0.01, 0.035, 0.027, 0.016, 0.021, 0.017, 0.017, 0.064, 0.025, 0.038, 0.043, 0.018, 0.038, 0.013, 0.009, 0.014]"
佈建不同層級培育計劃，滿足集團營運所需人才,"[0.069, 0.032, 0.055, 0.089, 0.045, 0.082, 0.031, 0.032, 0.021, 0.021, 0.059, 0.01, 0.035, 0.024, 0.014, 0.023, 0.019, 0.015, 0.068, 0.027, 0.039, 0.054, 0.015, 0.041, 0.01, 0.007, 0.012]"
舉辦多元化學習活動，讓同仁有分享學習成果的舞台,"[0.047, 0.032, 0.071, 0.095, 0.057, 0.061, 0.039, 0.02, 0.02, 0.019, 0.085, 0.016, 0.039, 0.034, 0.02, 0.026, 0.017, 0.018, 0.05, 0.021, 0.033, 0.048, 0.022, 0.029, 0.014, 0.009, 0.008]"
建立多元包容文化認知，持續避免因無意識偏見所帶來的不平等行為,"[0.066, 0.038, 0.058, 0.103, 0.062, 0.064, 0.027, 0.032, 0.025, 0.022, 0.049, 0.009, 0.032, 0.031, 0.016, 0.032, 0.024, 0.015, 0.066, 0.024, 0.037, 0.037, 0.016, 0.029, 0.014, 0.008, 0.014]"
建立女力共學圈，增進女性培力與發展，突破性別差距，強化社群連結,"[0.044, 0.042, 0.064, 0.099, 0.048, 0.083, 0.03, 0.022, 0.025, 0.02, 0.078, 0.009, 0.043, 0.03, 0.02, 0.019, 0.015, 0.015, 0.056, 0.024, 0.027, 0.036, 0.018, 0.036, 0.019, 0.015, 0.013]"
規劃減速不脫隊彈性方案，支持同仁在不同生涯階段之需求，促進工作與生活平衡,"[0.032, 0.045, 0.08, 0.096, 0.046, 0.074, 0.034, 0.021, 0.023, 0.017, 0.08, 0.013, 0.065, 0.027, 0.014, 0.025, 0.015, 0.014, 0.054, 0.025, 0.033, 0.029, 0.021, 0.024, 0.016, 0.011, 0.014]"
支持偏鄉教師與孩童、與新創團隊合作開發教材或多元學習平台，促進台灣教育翻轉,"[0.078, 0.03, 0.045, 0.076, 0.036, 0.087, 0.028, 0.037, 0.022, 0.021, 0.048, 0.009, 0.037, 0.024, 0.016, 0.022, 0.018, 0.016, 0.072, 0.032, 0.032, 0.054, 0.017, 0.054, 0.015, 0.01, 0.014]"
